#              ************************************
#              *****    GLOBAL ATTRIBUTES    ******
#              ************************************
#
#     TITLE                           WIND> Solar Wind Parameters
#     PROJECT                         ISTP>International Solar-Terrestrial Physics
#     DISCIPLINE                      Space Physics>Interplanetary Studies
#     SOURCE_NAME                     WIND>Wind Interplanetary Plasma Laboratory
#     DESCRIPTOR                      SWE>Solar Wind Experiment
#     DATA_TYPE                       H1>100-sec Proton Anisotropy Analysis
#     FILE_NAMING_CONVENTION          source_datatype_descriptor
#     DATA_VERSION                    01
#     PI_NAME                         K. Ogilvie
#     PI_AFFILIATION                  NASA GSFC
#     TEXT                            SWE, a comprehensive plasma instrument for the WIND spacecraft, K.W.
#                                     Ogilvie, et al., Space Sci. Rev., 71, 55-77, 1995
#                                     Solar wind proton parameters, including anisotropic temperatures, derived by                           
#                                      non-linear fitting of the measurements and with moment techniques.                                    
#                                     Data reported within this file do not exceed the limits of various parameters                          
#                                      listed in the following section.  There may be more valid data in the original                        
#                                      dataset that requires additional work to interpret but was discarded due to                           
#                                      the limits.  In particular we have tried to exclude non-solar wind data from                          
#                                      these files.                                                                                          
#                                     We provide the one sigma uncertainty for each parameter produced by the non-linear                     
#                                      curve fitting analysis either directly from the fitting or by propagating uncertainties               
#                                      for bulk speeds, flow angles or any other derived parameter.                                          
#                                     For the non-linear anisotropic proton analysis, a scalar thermal speed is produced                     
#                                      by determining parallel and perpendicular temperatures, taking the trace, Tscalar                     
#                                      = (2Tperp + Tpara)/3 and converting the result back to a thermal speed.  The                          
#                                      uncertainties are also propagated through                                                             
#                                     Notes: Data reported within this file do not exceed the limits of various paremeters                   
#                                      listed in the following section.  There  may be more valid data in the original                       
#                                      dataset that require  additional work to interpret but was discarded due to                           
#                                      the limits.  In particular we have tried to exclude non-solar wind data and                           
#                                      questionable alpha data from these files.                                                             
#                                     We provide the one sigma uncertainty for each parameter produced by the non-linear                     
#                                      curve fitting analysis either directly from the fitting or by propagating uncertainties               
#                                      for bulk speeds, flow angles or any other derived parameter.  For the non-linear                      
#                                      anisotropic proton analysis, a scalar thermal speed is produced by determining                        
#                                      parallel and perpendicular tmperatures, taking the trace, Tscalar = (2Tperp                           
#                                      + Tpara)/3 and converting the result back to a thermal speed.  The uncertainties                      
#                                      are also.    propagated through  Limits: Minimum mach number:        1.5000000;                       
#                                      Maximum chisq/dof:             100000.00; Minimum distance; to bow shock:                             
#                                                          5.0000000 [Re]; Maximum uncertainty in any; parameter from                        
#                                      non-linear;analysis:                               70.0000[%].                                        
#     INSTRUMENT_TYPE                 Ephemeris/Attitude/Ancillary
#                                     Plasma and Solar Wind
#                                     Magnetic Fields (space)
#     MISSION_GROUP                   Wind
#     LOGICAL_SOURCE                  wind_h1_swe
#     LOGICAL_FILE_ID                 wi_h1_swe_00000000_v01
#                                     Wind Solar Wind Experiment, 92-sec Solar Wind Alpha and Proton Anisotropy Analysis                     
#     TIME_RESOLUTION                 92 seconds
#     GENERATED_BY                    Michael L. Stevens (mstevens@cfa.harvard.edu)
#     GENERATION_DATE                 Thu Feb 18 14:36:26 2021
#     MODS                            data analysis package revised March, 2012.
#     LINK_TEXT                       Wind SWE
#     LINK_TITLE                      Home Page
#     HTTP_LINK                       http://web.mit.edu/afs/athena/org/s/space/www/wind.html
#     SPASE_DATASETRESOURCEID         spase://NASA/NumericalData/Wind/SWE/Definitive/PT92S
#     CDAWEB_PARENTS                  wi_h1_swe_00000000_v01
#                                     wi_h1_swe_20210113_v01, wi_h1_swe_20210114_v01
#                                     wi_h1_swe_20210115_v01, wi_h1_swe_20210116_v01
#                                     wi_h1_swe_20210117_v01, wi_h1_swe_20210118_v01
#                                     wi_h1_swe_20210119_v01, wi_h1_swe_20210120_v01
#                                     wi_h1_swe_20210121_v01, wi_h1_swe_20210122_v01
#                                     wi_h1_swe_20210123_v01
#     CDFMAJOR                        COL_MAJOR
#
#              ************************************
#              ****  RECORD VARYING VARIABLES  ****
#              ************************************
#
#  1. CDF Epoch time at the beginning of each SWE spectrum (milliseconds)
#       NOTES:  The Epoch value is the number of milliseconds since 01-Jan-0000 00:00:00.000..
#  2. Proton bulk speed
#       NOTES:  Obtained from non-linear fitting to the ion current distribution function (CDF).
#  3. ---> Proton bulk speed (w/ uncertainties)
#       NOTES:  Obtained from non-linear fitting to the ion current distribution function (CDF).
#  4. ---> 1-sigma uncertainty of the proton bulk speed
#       NOTES:  From fit uncertainty, measurement uncertainties
#  5. Proton thermal speed perpendicular to the magnetic field direction [km/s].
#       NOTES:  Obtained from non-linear fitting to the ion current distribution function (CDF).
#  6. ---> Proton thermal speed perpendicular (with uncertainties)
#       NOTES:  Obtained from non-linear fitting to the ion current distribution function (CDF).
#  7. ---> 1-sigma uncertainty in the perpendicular proton thermal speed [km/s].
#       NOTES:  Obtained from non-linear fitting to the ion current distribution function (CDF).
#  8. Proton thermal speed parallel to the magnetic field direction [km/s].
#       NOTES:  Obtained from non-linear fitting to the ion current distribution function (CDF).
#  9. ---> Proton thermal speed parallel (with uncertainties)
#       NOTES:  Obtained from non-linear fitting to the ion current distribution function (CDF).
# 10. ---> 1-sigma uncertainty in the parallel proton thermal speed [km/s].
#       NOTES:  Obtained from non-linear fitting to the ion current distribution function (CDF).
# 11. Proton number density Np (n/cc) from non-linear analysis
#       NOTES:  Obtained from non-linear fitting to the ion current distribution function (CDF).
# 12. ---> Proton number density Np (with uncertainties)
#       NOTES:  Obtained from non-linear fitting to the ion current distribution function (CDF).
# 13. ---> 1-sigma uncertainty in the proton density
#       NOTES:  Obtained from non-linear fitting to the ion current distribution function (CDF).
# 14. Alpha bulk speed V (km/s) from non-linear analysis
#       NOTES:  Obtained from non-linear fitting to the ion current distribution function (CDF).
# 15. ---> Alpha bulk speed V (with uncertainties)
#       NOTES:  Obtained from non-linear fitting to the ion current distribution function (CDF).
# 16. ---> 1-sigma uncertainty in alpha V [km/s]
#       NOTES:  Obtained from non-linear fitting to the ion current distribution function (CDF).
# 17. Alpha particle thermal speed perpendicular to the magnetic field direction [km/s].
#       NOTES:  Obtained from non-linear fitting to the ion current distribution function (CDF).
# 18. ---> Alpha particle thermal speed perpendicular (with uncertainties)
#       NOTES:  Obtained from non-linear fitting to the ion current distribution function (CDF).
# 19. ---> 1-sigma uncertainty in the perpendicular alpha thermal speed [km/s].
#       NOTES:  Obtained from non-linear fitting to the ion current distribution function (CDF).
# 20. Alpha particle thermal speed parallel to the magnetic field direction [km/s]
#       NOTES:  Obtained from non-linear fitting to the ion current distribution function (CDF).
# 21. ---> Alpha particle thermal speed parallel (with uncertainties)
#       NOTES:  Obtained from non-linear fitting to the ion current distribution function (CDF).
# 22. ---> 1-sigma uncertainty in the perpendicular alpha thermal speed [km/s].
#       NOTES:  Obtained from non-linear fitting to the ion current distribution function (CDF).
# 23. Alpha number density Na (n/cc) from non-linear analysis
#       NOTES:  Obtained from non-linear fitting to the ion current distribution function (CDF).
# 24. ---> Alpha number density Na (log scale)
#       NOTES:  Obtained from non-linear fitting to the ion current distribution function (CDF).
#
EPOCH_yyyy-mm-ddThh:mm:ss.sssZ,PROTON_BULK_SPEED_km/s,PROTON_BULK_SPEED_km/s,UNCERTAINTY_IN_VP_km/s,P+_WPERP_NONLIN_km/s,P+_WPERP_NONLIN_km/s,SIGMA_P+_WPERP_NONLIN_km/s,P+_WPAR_NONLIN_km/s,P+_WPAR_NONLIN_km/s,SIGMA_P+_WPAR_NONLIN_km/s,P+_DENSITY_cm^{-3},P+_DENSITY_cm^{-3},SIGMA_P+_DENSITY_cm^{-3},ALPHA_BULK_SPEED_km/s,ALPHA_BULK_SPEED_km/s,UNCERTAINTY_IN_VA_km/s,HE++_WPERP_NONLIN_km/s,HE++_WPERP_NONLIN_km/s,SIGMA_HE++_WPERP_NONLIN_km/s,HE++_WPAR_NONLIN_km/s,HE++_WPAR_NONLIN_km/s,SIGMA_HE++_WPAR_NONLIN_km/s,HE++_DENSITY_NONLIN_cm^{-3},HE++_DENSITY_NONLIN_cm^{-3}
2021-01-13T00:01:36.481Z,430.177,430.177,18.7711,37.5372,37.5372,2.36806,54.0397,54.0397,16.4197,4.97055,4.97055,0.0414241,429.855,429.855,86.5440,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.150577,0.150577
2021-01-13T00:03:16.650Z,413.966,413.966,18.2843,33.9723,33.9723,4.38624,48.0848,48.0848,6.17624,4.41022,4.41022,0.0278887,420.339,420.339,119.975,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.138711,0.138711
2021-01-13T00:06:33.859Z,423.739,423.739,16.0076,31.1177,31.1177,2.36720,45.0614,45.0614,7.46084,4.12183,4.12183,0.0257429,428.725,428.725,103.036,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.127992,0.127992
2021-01-13T00:08:14.028Z,420.982,420.982,17.2503,33.9072,33.9072,2.84575,49.9913,49.9913,7.88749,4.37751,4.37751,0.0273571,426.700,426.700,123.862,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.123278,0.123278
2021-01-13T00:09:54.197Z,418.741,418.741,17.1240,33.4391,33.4391,2.76800,48.5423,48.5423,7.69734,4.29521,4.29521,0.0268277,426.315,426.315,117.691,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.125600,0.125600
2021-01-13T00:14:54.705Z,420.954,420.954,16.5989,35.2145,35.2145,2.58087,47.9709,47.9709,8.65454,4.45259,4.45259,0.0280803,428.254,428.254,113.036,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.132684,0.132684
2021-01-13T00:16:34.875Z,422.198,422.198,19.1828,34.1513,34.1513,2.98922,53.4964,53.4964,9.68521,3.90894,3.90894,0.0228651,428.135,428.135,124.343,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.127946,0.127946
2021-01-13T00:19:55.214Z,447.917,447.917,9.61981,20.8836,20.8836,1.00000,27.0904,27.0904,4.02816,2.31182,2.31182,0.0115591,438.178,438.178,53.7191,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0887621,0.0887621
2021-01-13T00:21:35.383Z,435.600,435.600,17.4297,38.5267,38.5267,2.30164,49.2729,49.2729,23.0508,4.46955,4.46955,0.0279666,428.361,428.361,173.861,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.141718,0.141718
2021-01-13T00:26:32.761Z,432.616,432.616,16.2841,35.9472,35.9472,2.15812,43.2381,43.2381,24.4928,4.28058,4.28058,0.0266067,423.417,423.417,178.227,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.155993,0.155993
2021-01-13T00:48:14.962Z,436.885,436.885,51.6896,41.4303,41.4303,5.07815,38.4249,38.4249,12.2534,5.08807,5.08807,0.0860316,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.,100000.
2021-01-13T00:49:55.132Z,422.871,422.871,20.4333,36.3350,36.3350,2.94411,50.7635,50.7635,9.81103,4.90051,4.90051,0.0430004,422.872,422.872,72.5707,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.127677,0.127677
2021-01-13T00:51:35.301Z,424.709,424.709,17.0784,32.6374,32.6374,2.57514,48.5483,48.5483,8.55344,4.60320,4.60320,0.0388070,434.688,434.688,118.028,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.119351,0.119351
2021-01-13T00:53:15.470Z,423.136,423.136,17.9761,35.1050,35.1050,3.31080,49.8794,49.8794,8.34194,4.58627,4.58627,0.0402980,426.504,426.504,88.7616,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.123223,0.123223
2021-01-13T00:59:56.148Z,428.474,428.474,17.9242,35.5020,35.5020,2.39636,57.6859,57.6859,13.8525,4.56153,4.56153,0.0303234,426.516,426.516,189.015,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.139141,0.139141
2021-01-13T01:03:16.487Z,424.620,424.620,15.7648,33.6289,33.6289,1.96222,51.8516,51.8516,11.7363,4.26794,4.26794,0.0263097,429.593,429.593,115.886,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.120420,0.120420
2021-01-13T01:08:13.864Z,430.437,430.437,17.1745,34.1254,34.1254,2.05296,49.0054,49.0054,14.1152,4.31069,4.31069,0.0281770,430.068,430.068,123.711,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.116711,0.116711
2021-01-13T01:09:54.034Z,431.230,431.230,17.6963,38.0385,38.0385,2.38790,52.2648,52.2648,15.3945,4.45159,4.45159,0.0278435,425.625,425.625,197.964,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.140746,0.140746
2021-01-13T01:11:31.073Z,430.313,430.313,21.8984,41.5474,41.5474,3.47935,51.0997,51.0997,10.0231,4.45389,4.45389,0.0294783,428.050,428.050,42.2357,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.130593,0.130593
2021-01-13T01:13:11.242Z,429.408,429.408,19.4603,36.8037,36.8037,2.73566,55.4184,55.4184,20.2641,4.24685,4.24685,0.0343444,426.906,426.906,85.8554,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.126163,0.126163
2021-01-13T01:14:51.411Z,432.670,432.670,18.4008,41.8361,41.8361,2.68706,50.3637,50.3637,25.9473,4.84388,4.84388,0.0318493,427.212,427.212,98.6210,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.124530,0.124530
2021-01-13T01:23:12.258Z,434.086,434.086,20.9237,45.3584,45.3584,3.94607,50.4801,50.4801,8.98420,4.55715,4.55715,0.0280188,432.148,432.148,207.464,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.130465,0.130465
2021-01-13T01:24:52.428Z,427.344,427.344,24.0030,49.2132,49.2132,5.29985,52.3191,52.3191,9.05724,4.59958,4.59958,0.0294832,431.526,431.526,207.965,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.117741,0.117741
2021-01-13T01:26:32.597Z,425.098,425.098,21.7958,42.2765,42.2765,4.28393,46.6090,46.6090,7.35748,4.07873,4.07873,0.0247222,426.696,426.696,44.2289,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.124839,0.124839
2021-01-13T01:28:12.766Z,424.100,424.100,23.1307,41.6436,41.6436,4.66176,49.9309,49.9309,7.55260,4.24688,4.24688,0.0270262,420.187,420.187,91.7399,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.153809,0.153809
2021-01-13T01:31:29.975Z,454.120,454.120,26.7493,48.5086,48.5086,8.14417,50.0607,50.0607,7.36499,3.93228,3.93228,0.0229368,454.465,454.465,183.376,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.111071,0.111071
2021-01-13T01:34:50.313Z,421.409,421.409,22.6500,47.4064,47.4064,7.13954,47.3713,47.3713,5.46938,4.27689,4.27689,0.0268225,421.137,421.137,44.2478,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.140157,0.140157
2021-01-13T01:39:50.821Z,422.343,422.343,23.6773,43.7838,43.7838,4.68091,46.2811,46.2811,7.99278,4.26336,4.26336,0.0263745,428.342,428.342,243.779,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.125347,0.125347
2021-01-13T01:43:11.160Z,424.796,424.796,24.0718,44.2779,44.2779,3.92146,45.6634,45.6634,8.21027,4.36878,4.36878,0.0282613,420.922,420.922,41.4324,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.140861,0.140861
2021-01-13T01:44:51.330Z,425.746,425.746,22.0814,41.8133,41.8133,3.67258,49.8915,49.8915,9.56379,4.23532,4.23532,0.0253284,427.554,427.554,102.497,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.128945,0.128945
2021-01-13T01:46:31.499Z,425.589,425.589,23.9769,42.7695,42.7695,3.71694,49.7854,49.7854,10.5300,4.20878,4.20878,0.0258206,427.562,427.562,242.529,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.126850,0.126850
